Schoolid	adjacentschool	parkinglotc	parkinglotb	altparking	bikeracks	segments	Walkscore	LICOATda	SamplingQuadrant	sidewalkboth	sidewalkbothperc	sidewalkone	sidewalkoneperc	parkingsignboth	parkingsignbothperc	parkingsignone	parkingsignoneperc	mountableboth	mountablebothperc	mountableone	mountableoneperc	speedlimitsign	speedlimitsignperc	speedlimit40	speedlimit40perc	speedlimit30	speedlimit30perc	marking	markingperc	obstructions	obstructionsperc	dropoffc	dropoffcperc	dropoffb	dropoffbperc	publicspaces	publicspacesperc	graffiti	graffitiperc	garbage	garbageperc	entrance	entranceperc	device	deviceperc	bikeinfra	bikeinfraperc	caroccupant	caroccupantprop	pedcount	pedcountprop	bikecount	bikecountprop	Other	Otherprop	bussed	enrolment	Bussedprop	ActiveT	ActiveTprop	TotalCount	DanBehaCongestion	DanBehaAdultCrossG	DanBehaChildCrossG	DanBehaDrivDoublePark	DanBehaDrivDropOffOppSide	DanBehaDrivBlockView	DanBehaDrivParkBlock	DanBehaDrivNotFollControls	DanBehaDrivBackUp	DanBehaDrivTexting	DanBehaDrivPhone	DanBehaDrivUTurn	DanBehaTruck	DanBehaPedNotFolControlsA	DanBehaPedNotFolControlsC	DanBehaPedNotFolCrossGA	DanBehaPedNotFolCrossGC	DanBehaPedJayWalkA	DanBehaPedJayWalkC	DanBehaPedDeviceA	DanBehaPedDeviceC	DanBehaPedBetParkCarsA	DanBehaPedBetParkCarsC	ActLivClassEnv	CHASEYEAR	City	Newbussedprop	NewActiveT	NewActiveTProp
"VAN110"	1.0	1.0	0.0	0.0	1.0	4.0	63.0	0.135	1.0	0.0	0.75	1.0	1.0	1.0	0.5	1.0	0.75	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.25	0.0	0.0	1.0	0.25	0.0	0.0	1.0	0.25	1.0	0.75	1.0	1.0	0.0	0.0	99.0	0.2911764705882353	234.0	0.6882352941176471	7.0	0.020588235294117647	0.0	0.0	0.0	483.0	0.0	241.0	0.7088235294117647	340.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	4.0	2018.0	"VAN"	0.0	241.0	0.7088235294117647
"VAN111"	1.0	1.0	0.0	1.0	1.0	4.0	69.0	0.107	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.75	0.0	0.0	0.0	0.0	1.0	0.75	1.0	0.75	1.0	0.75	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.25	1.0	0.25	0.0	0.0	1.0	0.5	1.0	0.75	1.0	1.0	1.0	0.5	104.0	0.49056603773584906	106.0	0.5	2.0	0.009433962264150943	0.0	0.0	0.0	398.0	0.0	108.0	0.5094339622641509	212.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	2018.0	"VAN"	0.0	108.0	0.5094339622641509
"VAN114"	0.0	0.0	0.0	1.0	1.0	4.0	98.0	0.191	4.0	0.0	0.75	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	1.0	0.25	0.0	0.0	1.0	0.25	0.0	0.0	1.0	0.25	1.0	0.5	0.0	0.25	1.0	0.5	37.0	0.22839506172839505	116.0	0.7160493827160493	5.0	0.030864197530864196	4.0	0.024691358024691357	0.0	236.0	0.0	121.0	0.7469135802469136	162.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2018.0	"VAN"	0.0	125.0	0.7716049382716049
"VAN18"	1.0	1.0	0.0	1.0	1.0	2.0	51.0	0.341	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	109.0	0.2309322033898305	283.0	0.5995762711864406	61.0	0.1292372881355932	19.0	0.04025423728813559	0.0	663.0	0.0	344.0	0.7288135593220338	472.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2018.0	"VAN"	0.0	363.0	0.7690677966101694
"VAN19"	0.0	1.0	0.0	0.0	1.0	4.0	97.0	0.40700000000000003	4.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.75	1.0	0.5	1.0	1.0	0.0	0.0	30.0	0.1507537688442211	163.0	0.8190954773869347	4.0	0.020100502512562814	2.0	0.010050251256281407	0.0	530.0	0.0	167.0	0.8391959798994975	199.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	2018.0	"VAN"	0.0	169.0	0.8492462311557789
"VAN21"	0.0	1.0	0.0	0.0	1.0	4.0	98.0	0.23600000000000002	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.75	1.0	0.75	1.0	0.75	1.0	0.75	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	1.0	0.75	1.0	0.75	1.0	0.5	66.0	0.24812030075187969	186.0	0.6992481203007519	9.0	0.03383458646616541	5.0	0.018796992481203006	0.0	545.0	0.0	195.0	0.7330827067669173	266.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	5.0	2018.0	"VAN"	0.0	200.0	0.7518796992481203
"VAN22"	0.0	1.0	0.0	0.0	1.0	4.0	89.0	0.198	4.0	1.0	1.0	1.0	1.0	0.0	0.25	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.75	1.0	0.75	1.0	0.75	1.0	0.75	0.0	0.0	1.0	0.75	0.0	0.0	0.0	0.0	1.0	0.25	1.0	0.75	1.0	0.75	1.0	0.75	0.0	0.0	13.0	0.23214285714285715	38.0	0.6785714285714286	5.0	0.08928571428571429	0.0	0.0	0.0	128.0	0.0	43.0	0.7678571428571429	56.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	4.0	2018.0	"VAN"	0.0	43.0	0.7678571428571429
"VAN23"	1.0	1.0	0.0	0.0	1.0	4.0	95.0	0.121	3.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.75	0.0	0.0	0.0	0.0	1.0	0.5	1.0	0.5	1.0	0.5	1.0	1.0	1.0	0.25	1.0	0.5	0.0	0.0	0.0	0.0	1.0	0.25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	0.32142857142857145	18.0	0.6428571428571429	1.0	0.03571428571428571	0.0	0.0	0.0	85.0	0.0	19.0	0.6785714285714286	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2018.0	"VAN"	0.0	19.0	0.6785714285714286
"VAN24"	1.0	1.0	0.0	0.0	1.0	8.0	90.0	0.17600000000000002	4.0	0.0	0.75	0.0	0.875	0.0	0.25	1.0	0.625	0.0	0.125	0.0	0.125	0.0	0.25	0.0	0.25	0.0	0.25	0.0	0.375	1.0	0.125	1.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	1.0	0.5	0.0	0.375	1.0	0.25	59.0	0.329608938547486	116.0	0.6480446927374302	4.0	0.0223463687150838	0.0	0.0	0.0	387.0	0.0	120.0	0.6703910614525139	179.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	2018.0	"VAN"	0.0	120.0	0.6703910614525139
"VAN25"	0.0	1.0	0.0	0.0	1.0	6.0	88.0	0.149	3.0	0.0	0.8333333333333334	1.0	1.0	1.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.16666666666666666	0.0	0.16666666666666666	0.0	0.16666666666666666	0.0	0.16666666666666666	0.0	0.16666666666666666	1.0	0.5	0.0	0.0	1.0	0.3333333333333333	1.0	0.16666666666666666	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.16666666666666666	1.0	0.16666666666666666	46.0	0.23834196891191708	94.0	0.48704663212435234	49.0	0.2538860103626943	4.0	0.02072538860103627	0.0	228.0	0.0	143.0	0.7409326424870466	193.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2018.0	"VAN"	0.0	147.0	0.7616580310880829
"VAN26"	1.0	1.0	0.0	0.0	1.0	4.0	61.0	0.14800000000000002	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	0.75	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.25	0.0	0.25	1.0	0.75	1.0	0.25	1.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.5	1.0	0.5	0.0	0.0	113.0	0.3843537414965986	152.0	0.5170068027210885	23.0	0.0782312925170068	6.0	0.02040816326530612	0.0	591.0	0.0	175.0	0.5952380952380952	294.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2018.0	"VAN"	0.0	181.0	0.6156462585034014
"VAN27"	0.0	1.0	0.0	0.0	1.0	6.0	81.0	0.193	4.0	0.0	0.8333333333333334	1.0	1.0	1.0	0.6666666666666666	1.0	0.8333333333333334	0.0	0.0	0.0	0.0	1.0	0.5	1.0	0.5	1.0	0.5	1.0	0.5	1.0	0.16666666666666666	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.6666666666666666	0.0	0.16666666666666666	0.0	0.0	66.0	0.1935483870967742	249.0	0.7302052785923754	18.0	0.05278592375366569	8.0	0.02346041055718475	0.0	715.0	0.0	267.0	0.782991202346041	341.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	2018.0	"VAN"	0.0	275.0	0.8064516129032258
"VAN28"	0.0	0.0	0.0	1.0	0.0	4.0	94.0	0.125	3.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	0.0	0.25	0.0	0.25	1.0	0.75	1.0	0.75	1.0	0.75	1.0	1.0	1.0	0.25	1.0	0.75	0.0	0.0	0.0	0.0	1.0	0.25	1.0	0.5	1.0	1.0	1.0	0.75	0.0	0.0	52.0	0.5531914893617021	41.0	0.43617021276595747	1.0	0.010638297872340425	0.0	0.0	0.0	218.0	0.0	42.0	0.44680851063829785	94.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	5.0	2018.0	"VAN"	0.0	42.0	0.44680851063829785
"VAN29"	0.0	1.0	0.0	0.0	1.0	6.0	98.0	0.168	4.0	1.0	1.0	1.0	1.0	1.0	0.8333333333333334	1.0	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.3333333333333333	1.0	0.5	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	1.0	0.3333333333333333	0.0	0.3333333333333333	1.0	0.5	1.0	0.3333333333333333	78.0	0.36792452830188677	92.0	0.4339622641509434	15.0	0.07075471698113207	27.0	0.12735849056603774	0.0	378.0	0.0	107.0	0.5047169811320755	212.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	4.0	2018.0	"VAN"	0.0	134.0	0.6320754716981132
"VAN30"	0.0	1.0	0.0	0.0	1.0	4.0	96.0	0.154	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.75	1.0	0.75	1.0	0.75	1.0	0.75	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.25	1.0	1.0	1.0	0.5	1.0	0.5	67.0	0.2427536231884058	184.0	0.6666666666666666	18.0	0.06521739130434782	7.0	0.025362318840579712	0.0	389.0	0.0	202.0	0.7318840579710145	276.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	5.0	2018.0	"VAN"	0.0	209.0	0.7572463768115942
"VAN31"	0.0	0.0	0.0	0.0	1.0	4.0	80.0	0.223	4.0	0.0	0.75	1.0	1.0	1.0	0.5	1.0	0.75	0.0	0.25	0.0	0.25	1.0	0.5	1.0	0.5	1.0	0.5	1.0	0.75	0.0	0.0	1.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	1.0	0.75	1.0	0.75	1.0	0.25	95.0	0.2737752161383285	214.0	0.6167146974063401	21.0	0.06051873198847262	17.0	0.04899135446685879	0.0	647.0	0.0	235.0	0.6772334293948127	347.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	4.0	2018.0	"VAN"	0.0	252.0	0.7262247838616714
"VAN33"	0.0	1.0	0.0	0.0	1.0	4.0	68.0	0.12300000000000001	1.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.25	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.75	1.0	0.75	1.0	1.0	1.0	1.0	44.0	0.3283582089552239	86.0	0.6417910447761194	3.0	0.022388059701492536	1.0	0.007462686567164179	0.0	266.0	0.0	89.0	0.664179104477612	134.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2018.0	"VAN"	0.0	90.0	0.6716417910447762
"VAN34"	0.0	0.0	0.0	0.0	1.0	4.0	78.0	0.205	2.0	0.0	0.75	1.0	1.0	0.0	0.25	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.25	70.0	0.28112449799196787	167.0	0.6706827309236948	8.0	0.0321285140562249	4.0	0.01606425702811245	0.0	396.0	0.0	175.0	0.7028112449799196	249.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	2018.0	"VAN"	0.0	179.0	0.7188755020080321
"VAN35"	0.0	1.0	0.0	0.0	1.0	3.0	95.0	0.142	3.0	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	1.0	0.3333333333333333	1.0	0.3333333333333333	1.0	0.3333333333333333	1.0	1.0	1.0	1.0	1.0	0.3333333333333333	33.0	0.22297297297297297	96.0	0.6486486486486487	12.0	0.08108108108108109	7.0	0.0472972972972973	0.0	486.0	0.0	108.0	0.7297297297297297	148.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	4.0	2018.0	"VAN"	0.0	115.0	0.777027027027027
"VAN36"	1.0	0.0	0.0	0.0	1.0	4.0	90.0	0.079	3.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.75	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.5	0.0	0.0	1.0	0.5	0.0	0.0	1.0	0.25	1.0	0.75	1.0	1.0	0.0	0.0	71.0	0.3317757009345794	131.0	0.6121495327102804	1.0	0.004672897196261682	11.0	0.0514018691588785	0.0	330.0	0.0	132.0	0.616822429906542	214.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	4.0	2018.0	"VAN"	0.0	143.0	0.6682242990654206
"VAN37"	0.0	0.0	0.0	1.0	1.0	4.0	92.0	0.127	3.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.75	0.0	0.0	0.0	0.25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.25	1.0	0.75	1.0	1.0	0.0	0.0	115.0	0.3333333333333333	205.0	0.5942028985507246	18.0	0.05217391304347826	7.0	0.020289855072463767	0.0	643.0	0.0	223.0	0.6463768115942029	345.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	2018.0	"VAN"	0.0	230.0	0.6666666666666666
"VAN38"	0.0	1.0	0.0	0.0	1.0	4.0	76.0	0.187	2.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.75	0.0	0.0	0.0	0.0	1.0	0.5	1.0	0.5	1.0	0.5	1.0	0.75	0.0	0.0	1.0	0.75	1.0	0.25	0.0	0.0	0.0	0.0	1.0	0.75	1.0	0.75	0.0	0.25	0.0	0.0	103.0	0.3772893772893773	154.0	0.5641025641025641	10.0	0.03663003663003663	6.0	0.02197802197802198	0.0	631.0	0.0	164.0	0.6007326007326007	273.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	2018.0	"VAN"	0.0	170.0	0.6227106227106227
"VAN39"	1.0	0.0	0.0	0.0	1.0	3.0	62.0	0.15	1.0	0.0	0.6666666666666666	1.0	1.0	0.0	0.0	1.0	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0	0.3333333333333333	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	114.0	0.6031746031746031	74.0	0.3915343915343915	1.0	0.005291005291005291	0.0	0.0	0.0	352.0	0.0	75.0	0.3968253968253968	189.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2018.0	"VAN"	0.0	75.0	0.3968253968253968
"VAN40"	0.0	1.0	0.0	1.0	1.0	4.0	67.0	0.161	2.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.75	1.0	0.75	1.0	0.75	1.0	0.75	0.0	0.0	1.0	0.75	0.0	0.0	1.0	0.25	0.0	0.0	1.0	0.25	0.0	0.25	0.0	0.25	0.0	0.0	216.0	0.6506024096385542	115.0	0.3463855421686747	1.0	0.0030120481927710845	0.0	0.0	0.0	483.0	0.0	116.0	0.3493975903614458	332.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2018.0	"VAN"	0.0	116.0	0.3493975903614458
"VAN41"	1.0	1.0	0.0	0.0	1.0	4.0	86.0	0.215	4.0	1.0	1.0	1.0	1.0	1.0	0.75	1.0	0.75	0.0	0.25	0.0	0.25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.75	1.0	0.75	1.0	1.0	0.0	0.0	53.0	0.3925925925925926	77.0	0.5703703703703704	4.0	0.02962962962962963	1.0	0.007407407407407408	0.0	195.0	0.0	81.0	0.6	135.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	2018.0	"VAN"	0.0	82.0	0.6074074074074074
"VAN42"	0.0	1.0	0.0	0.0	1.0	4.0	67.0	0.099	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.5	1.0	0.5	1.0	0.5	1.0	0.75	1.0	0.5	1.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.25	1.0	0.75	0.0	0.25	1.0	0.5	142.0	0.5634920634920635	110.0	0.4365079365079365	0.0	0.0	0.0	0.0	0.0	491.0	0.0	110.0	0.4365079365079365	252.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	4.0	2018.0	"VAN"	0.0	110.0	0.4365079365079365
"VAN43"	0.0	1.0	0.0	0.0	1.0	1.0	35.0	0.129	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	103.0	0.7202797202797203	35.0	0.24475524475524477	5.0	0.03496503496503497	0.0	0.0	0.0	235.0	0.0	40.0	0.27972027972027974	143.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	2.0	2018.0	"VAN"	0.0	40.0	0.27972027972027974
"VAN44"	1.0	1.0	0.0	0.0	1.0	1.0	75.0	0.201	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	87.0	0.41232227488151657	120.0	0.5687203791469194	3.0	0.014218009478672985	1.0	0.004739336492890996	0.0	349.0	0.0	123.0	0.5829383886255924	211.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	2018.0	"VAN"	0.0	124.0	0.5876777251184834
"VAN45"	0.0	1.0	0.0	0.0	1.0	4.0	76.0	0.14800000000000002	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	1.0	0.75	1.0	1.0	0.0	0.0	33.0	0.30275229357798167	74.0	0.6788990825688074	0.0	0.0	2.0	0.01834862385321101	0.0	215.0	0.0	74.0	0.6788990825688074	109.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	4.0	2018.0	"VAN"	0.0	76.0	0.6972477064220184
"VAN46"	1.0	1.0	0.0	1.0	0.0	3.0	37.0	0.16399999999999998	2.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	1.0	1.0	1.0	0.6666666666666666	0.0	0.0	140.0	0.7253886010362695	53.0	0.27461139896373055	0.0	0.0	0.0	0.0	0.0	341.0	0.0	53.0	0.27461139896373055	193.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	2018.0	"VAN"	0.0	53.0	0.27461139896373055
"VAN48"	0.0	1.0	0.0	0.0	1.0	4.0	68.0	0.233	2.0	0.0	0.75	1.0	1.0	0.0	0.0	1.0	0.75	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.25	1.0	0.75	1.0	0.5	1.0	0.25	0.0	0.0	1.0	0.25	1.0	0.5	1.0	1.0	1.0	0.25	56.0	0.3835616438356164	63.0	0.4315068493150685	15.0	0.10273972602739725	12.0	0.0821917808219178	0.0	408.0	0.0	78.0	0.5342465753424658	146.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2018.0	"VAN"	0.0	90.0	0.6164383561643836
"VAN49"	1.0	1.0	0.0	1.0	1.0	4.0	75.0	0.136	1.0	0.0	0.75	1.0	1.0	1.0	0.75	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.25	0.0	0.0	1.0	0.75	1.0	0.75	1.0	0.5	0.0	0.0	36.0	0.3302752293577982	62.0	0.5688073394495413	5.0	0.045871559633027525	6.0	0.05504587155963303	0.0	143.0	0.0	67.0	0.6146788990825688	109.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	2018.0	"VAN"	0.0	73.0	0.6697247706422018
