Schoolid	City	CHASEYEAR	SUMIntersection	NbrTrafSignals	NbrCrossingGuard	NbrSchools	ShapeAreakm	Highwaykm	MinorRoadkm	MajorRoadkm	roadcovkm	SumComkm	SumGouvkm	SumOpenAreakm	SumParkkm	SumReskm	SumIndkm	ISPH1116	OPDbPC60Less	Pop2016	Pop2011	STDMulti	SUMOneway	BikeClass01	BikeClass02	BikeClass03	BikeClassAll	AG112	AG117	AG012	AG017	NbrRaisedCrosswalk	SpeedHumpkm	NbrTrafficCircles	NbrMidBlockNarrowings	NbrCurbExtension	NbrDiverter	NbrCrosswalk	NbrFlashingCrosswalk	NbrSpeedActivatedSign
"SUR143"	"SUR"	2019.0	179.0	4.0	0.0	1.0	1.239853338		16.81392684	5.441324609				0.125303591		1.084874334	0.029675421	404.1371031	26.8546971	7854.985828	7417.455207	671.1723925		0.0	0.388882934	3.103387105	3.492270039	1073.234897	1594.481219	1140.297157	1661.543478	1.0	0.084854774	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR144"	"SUR"	2019.0	89.0	0.0	0.0	1.0	5.474518338		13.98840437	5.757095961				3.026868544	0.498579515	1.925082235		257.9314304	22.33944066	4872.958457	4282.507752	317.1787429		0.157026472	4.553184852	4.635390981	9.345602305	601.5910477	954.0390136	646.153025	998.6009909	4.0	0.890617294	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR145"	"SUR"	2019.0	114.0	5.0	0.0	2.0	15.68027195	8.241810246	31.736443	11.90432358	51.88257683			9.14653944		3.295399294	0.013965646	159.6915125	24.730032	3769.606377	3423.547224	266.5725871		0.0	13.06492192	8.114141453	21.17906338	585.2584478	866.7601971	619.9322469	901.4339961	2.0	0.904605024	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR15"	"SUR"	2019.0	67.0	3.0	0.0	2.0	1.30646954		13.97559363	2.552482202			0.052886221	0.074028091	0.076631636	1.084077119	0.002809198	137.6294452	181.0418004	4572.975874	4531.124891	838.7735955		0.0	0.0	0.657651786	0.657651786	546.4371415	786.1141393	572.8114845	812.4884823	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR150"	"SUR"	2019.0	66.0	1.0	0.0	3.0	1.303487977		8.95481464	4.829493922				0.022186707		1.281301236		468.6535548	21.91769695	5937.864937	2668.83192	693.6585787		0.0	0.148387573	2.644260374	2.792647947	1112.468257	1518.833817	1223.228482	1629.594042	2.0	0.919378001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR151"	"SUR"	2019.0	80.0	7.0	0.0	1.0	2.531128811		11.97912352	8.849911894			0.004624717	0.787634953	0.029760683	1.22692133	0.482187112	565.8692974	83.27922188	5477.440603	5196.509005	852.1487637		0.0	3.733411257	2.814664757	6.548076014	932.818811	1272.741637	1008.570949	1348.493775	0.0	0.418437505	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR152"	"SUR"	2019.0	129.0	5.0	0.0	1.0	0.685856532		12.52538366	3.848181368			0.043230267	0.057258331		0.58536793		149.3782994	0.072026789	4223.574113	3719.003015	123.9958237		0.0	1.445461233	1.893961272	3.339422505	832.2305895	1155.370774	884.6055982	1207.745783	0.0	0.191220292	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR153"	"SUR"	2019.0	129.0	10.0	0.0	2.0	2.283817378		18.61081237	8.601909346			8.92482E-4	0.532039677		1.750885197		88.6760306	45.68345969	4817.109928	4584.737577	354.6197861		0.0	3.507677715	5.847884852	9.355562567	757.0548893	1102.572537	797.9784537	1143.496101	0.0	0.573748844	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR155"	"SUR"	2019.0	108.0	6.0	0.0	1.0	1.608152259		13.60025061	5.78688977				0.057180505		1.295057406	0.255914385	524.3919261	11.30370302	6047.735612	4881.708111	314.0812042		0.0	0.0	5.677940773	5.677940773	939.0805923	1320.820527	1005.217538	1386.957473	1.0	0.148221492	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR157"	"SUR"	2019.0	117.0	18.0	0.0	1.0	3.57896867		16.32667922	13.72503121		0.082248578	0.059978271	0.939521475	0.076721081	2.329116883	0.091382384	968.0599612	213.9020897	10351.28766	8601.921178	2991.100221		0.0	3.52044533	8.350192009	11.87063734	1229.497621	1689.836565	1354.067262	1814.406207	0.0	0.738558331	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR16"	"SUR"	2019.0	96.0	7.0	0.0	1.0	1.48153371		13.79814435	6.118504408		0.042323028	0.085331527	0.034905329		1.18851342	0.130460432	773.8358089	70.24228354	8636.645897	8492.603332	2266.541909		0.0	0.882466358	3.055075651	3.937542009	960.4135075	1439.969558	1050.022855	1529.578906	0.0	0.328971614	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR161"	"SUR"	2019.0	169.0	8.0	0.0	5.0	10.70597816		26.83584812	20.69730508			0.167384628	7.456978439		2.615343887	0.434474425	140.5953412	199.2986028	6436.79286	6060.710723	1280.378185		0.0	0.874738273	5.120921794	5.995660067	839.2853786	1187.065661	906.6436427	1254.423925	0.0	0.799468057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR18"	"SUR"	2019.0	154.0	14.0	0.0	3.0	2.278349456		18.74756592	12.89348317			0.165722867	0.052583747	0.165448715	1.894594144		868.8925943	400.6650636	9655.078495	8991.012793	3396.51945		2.545144581	1.62357017	3.877568321	8.046283073	1045.074647	1470.1836	1150.017489	1575.126441	0.0	3.325421467	4.0	0.0	0.0	2.0	0.0	0.0	0.0
"SUR19"	"SUR"	2019.0	103.0	6.0	0.0	5.0	1.460154007		12.23462163	8.846139548				0.109526518	0.019365284	1.331262184		440.7620593	72.64909291	6190.487026	5688.803129	819.4554238		0.0	0.0	5.363540786	5.363540786	907.4626044	1320.448649	971.02622	1384.012264	2.0		3.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR20"	"SUR"	2019.0	69.0	3.0	0.0	1.0	0.894166806		9.839440198	4.031080635				0.016976527		0.877190289		284.1344912	40.54599075	3919.952925	3204.980471	604.2950209		0.0	0.0	3.281404033	3.281404033	568.987864	870.0101526	610.497017	911.5193056	1.0	0.909959492	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR22"	"SUR"	2019.0	122.0	7.0	0.0	1.0	3.235504226	7.143004497	19.64227019	13.98490897	40.77018365			0.591322708	0.047185095	2.342080682	0.253573134	76.38629114	152.9836348	1914.374382	1846.986764	255.5843481		0.584886314	0.893962744	4.405020704	5.883869762	232.5517839	344.1559148	270.8651848	382.4693157	0.0	0.073976136	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR25"	"SUR"	2019.0	140.0	16.0	0.0	2.0	1.892648741	2.439110847	14.77388467	8.850923822	26.06391934			0.161109357		1.583889471	0.147649916	807.5472757	44.41168851	9318.429005	8073.396114	1640.274066		0.0	0.861069137	4.019004607	4.880073744	1203.460986	1829.162065	1305.050074	1930.751152	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR26"	"SUR"	2019.0	144.0	2.0	0.0	1.0	0.799058615		16.61655834	1.032548885				0.028316976		0.770741599		181.226378	0.314900983	5427.575386	2090.43733	648.8686491		0.0	2.309729151	2.502479982	4.812209133	1020.898373	1269.600286	1125.239175	1373.941089	3.0	0.995588062	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR27"	"SUR"	2019.0	59.0	3.0	0.0	2.0	1.208926282		9.972886825	5.339786377				0.026078521		1.137010115	0.045837577	289.2799181	36.87683637	5036.730968	4932.683858	492.5210974		0.0	0.780892909	0.641567208	1.422460118	615.6793567	917.3795118	658.1229803	959.8231354	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR3"	"SUR"	2019.0	71.0	1.0	0.0	1.0	2.474468099	1.455976669	11.05781909	6.906444708	19.42024046			1.075943778		1.337457585	1.10851E-4	160.8944487	1.526527835	4116.022641	3765.271444	291.3738671		0.0	1.419278654	4.182910003	5.602188657	772.5158844	1079.340943	826.5078373	1133.332896	0.0	0.311042397	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR31"	"SUR"	2019.0	74.0	7.0	0.0	1.0	16.75934312		26.29098866	25.29067257				13.43289489	0.394968238	2.450081001	0.432938397	17.06640993	74.60010045	1346.802038	1398.868665	55.72466808		0.0	2.508571589	9.001938396	11.51050999	137.316528	214.6325178	149.4582406	226.7742303	0.0	0.76284871	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR35"	"SUR"	2019.0	109.0	8.0	0.0	3.0	11.44152731	1.800556435	19.29901009	17.91218697	39.01175349			8.14349307	0.821657658	2.069701261		224.4811524	41.40409536	4877.654016	3988.056706	339.8493893		0.0	0.334322715	13.08389377	13.41821648	756.5802982	1045.74132	815.5664403	1104.727462	0.0	0.258190623	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR4"	"SUR"	2019.0	154.0	7.0	0.0	1.0	10.41978649	0.887332494	28.51808798	15.37529455	44.78071502			7.584241461	0.094612297	2.682467432	0.021032996	396.3251316	17.60299019	6653.506552	4836.306032	457.2071256		0.0	1.558059144	11.35438871	12.91244786	938.6278917	1324.765271	1006.892678	1393.030058	5.0	2.458160789	4.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR41"	"SUR"	2019.0	47.0	3.0	0.0	2.0	1.031687489		7.485954276	2.843158784			0.02491207	0.043214505		0.963560963		287.408559	29.1168216	3373.853079	1555.071772	383.0598788		0.0	0.369198779	3.012658903	3.381857682	504.3176922	680.0007134	551.5831289	727.2661501	0.0	0.178199786	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR43"	"SUR"	2019.0	63.0	5.0	0.0	1.0	1.743243365		8.329885733	8.023824233			0.032339374	0.020062209	0.177345721	0.916228596	0.597267456	611.7672744	21.97089391	5388.583494	5272.554168	902.2034059		0.0	1.150863345	3.197729679	4.348593024	838.7398948	1210.355055	910.3009327	1281.916093	0.0	0.528157342	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR44"	"SUR"	2019.0	89.0	1.0	0.0	2.0	0.988596912		10.49433385	4.629226412				0.017565657		0.971031239		984.7655936	21.94195784	9356.316251	8610.584514	1639.292856		0.0	0.604911099	1.985816535	2.590727634	1462.487975	2085.30751	1561.933964	2184.753499	1.0	1.04593164	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR45"	"SUR"	2019.0	56.0	4.0	0.0	1.0	1.38833351		7.072800423	6.770986199				0.04636873		1.203977131	0.13798764	492.0893398	35.18838391	6032.786466	5465.478368	795.9278128		0.0	0.0	3.106571614	3.106571614	984.1343218	1378.837187	1053.172009	1447.874875	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR46"	"SUR"	2019.0	61.0	3.0	0.0	1.0	1.286168612		10.1587754	3.619358974			6.92949E-5	0.138188061		1.147911262		665.9061692	64.23403216	6796.87869	6399.594904	1010.838001		0.0	0.001769028	2.512291472	2.514060499	1067.480964	1521.600747	1146.978092	1601.097875	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR47"	"SUR"	2019.0	28.0	5.0	0.0	1.0	0.612476146		4.003667004	3.337200128		0.116502123		0.007322741	0.001304018	0.486411999	9.35293E-4	581.2958728	143.9393222	3762.446434	3392.882312	1381.837826		0.0	0.001959329	1.546984639	1.548943968	469.388444	689.1481855	512.9512019	732.7109434	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR48"	"SUR"	2019.0	101.0	6.0	0.0	2.0	2.772005105		14.97719454	8.718798849			0.066778777	0.045566435	0.027362368	1.02488906	1.607408499	605.026878	81.52217777	6156.906744	6410.946045	1144.644422		0.0	1.073356942	4.907568534	5.980925477	930.4099687	1309.058975	995.6394903	1374.288497	0.0	0.094571674	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR50"	"SUR"	2019.0	94.0	6.0	0.0	3.0	1.469023113	1.593768498	13.05616591	5.325055513	19.97498992			0.183315535		1.285707585		329.512892	1.823786813	5561.731422	1435.159121	522.2595345		0.0	2.748736785	1.405119223	4.153856008	891.3089943	1177.935777	994.1103897	1280.737172	1.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR51"	"SUR"	2019.0	107.0	6.0	0.0	1.0	17.4292054	2.995254288	18.07954594	25.27421121	46.34901144		0.097464943	13.50530042	1.040935244	2.762033672	0.007425162	106.5700232	131.8879473	4147.904773	2370.057676	349.4871534		0.0	3.351597701	6.182729471	9.534327171	585.7375629	787.8887337	638.327779	840.4789499	1.0	0.730266905	2.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR52"	"SUR"	2019.0	69.0	3.0	0.0	1.0	1.592003056		12.65646981	6.478560607				0.122805905	0.061728283	1.40746887		615.1898612	80.82045569	6704.701124	6392.800507	1027.230713		0.0	0.0	2.72849153	2.72849153	1057.690428	1446.763539	1132.112519	1521.185629	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR53"	"SUR"	2019.0	138.0	2.0	0.0	1.0	3.495270559		23.90279483	5.667326353				0.15377284	0.051437705	2.863418018		220.6736271	229.5845505	3914.69733	3901.325838	281.358284		0.0	3.298913756	2.973111287	6.272025043	494.7909564	820.9178506	521.476509	847.6034032	0.0	1.720481386	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR54"	"SUR"	2019.0	41.0	0.0	0.0	1.0	0.691847251		6.375006308	3.253672284		5.6231E-5	0.012753726	0.012223351	0.0129132	0.653900758		499.7783989	107.6008992	4449.733665	4408.593802	932.7777582		0.0	0.389996465	1.343977049	1.733973514	706.9144692	995.1036218	760.3700848	1048.559237	2.0	0.274414727	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR57"	"SUR"	2019.0	44.0	4.0	0.0	1.0	0.95991503		7.318771797	2.871091107				0.047825158	1.84258E-4	0.91182405	8.15232E-5	721.1469741	37.99330064	5759.208882	5903.558558	1042.595752		0.0	1.966999737	2.715890417	4.682890154	1023.775688	1399.538958	1102.33266	1478.095931	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR58"	"SUR"	2019.0	111.0	8.0	0.0	2.0	1.427895468		16.00778794	6.54706503		0.084476294	2.48352E-4	0.029415508		1.31375533		371.5089202	40.1856992	7650.284435	6892.942818	1121.766149		0.0	0.776693269	4.750166077	5.526859347	958.4236398	1440.189383	1018.710526	1500.476269	0.0	0.923920485	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR60"	"SUR"	2019.0	58.0	2.0	0.0	4.0	1.431709186		11.58587318	4.748792898				0.019524635	0.03210387	1.380080684		5.877460843	19.77766054	2479.208227	2382.798511	205.0374502		0.0	1.175221846	1.866239957	3.041461804	328.9573946	474.2397125	341.2960153	486.5783331	0.0	0.800678256	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR61"	"SUR"	2019.0	192.0	9.0	0.0	1.0	8.838034529	2.356301961	34.60074301	22.11367291	59.07071788	0.14742578		2.068135692		6.622473046		311.3850399	46.29575935	5348.333869	2136.753892	103.5032516		0.0	1.066567087	2.730032922	3.796600009	789.1198203	1150.168546	866.2732225	1227.321948	0.0	3.443995807	2.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR63"	"SUR"	2019.0	72.0	7.0	0.0	2.0	1.509557776		11.89245448	4.416731098				0.103773215	2.5676E-4	1.405527832		313.6983608	45.9259414	5344.866315	5137.922769	512.8428459		0.0	1.646122329	1.700824247	3.346946576	697.727557	1003.42914	750.2511416	1055.952724	0.0	0.332113008	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR64"	"SUR"	2019.0	122.0	9.0	0.0	2.0	2.633829471		17.58285434	8.406937507			0.041549671	0.230076603	0.626378814	1.629498567	0.106325791	413.167039	100.6861561	8239.849915	7771.349387	1246.758992		0.0	3.862302371	4.775479183	8.637781554	1106.778115	1553.510595	1168.248826	1614.981307	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR65"	"SUR"	2019.0	157.0	4.0	0.0	1.0	3.219293368	3.929545341	20.27135515	10.45542886	34.65632936		0.002874451	1.197771935	0.063326291	1.910705798		72.93523961	104.6740561	5246.181855	4948.172849	229.4865118		0.0	0.19693696	4.626801566	4.823738525	550.7245957	817.1624374	589.6176098	856.0554515	0.0	0.16137326	2.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR66"	"SUR"	2019.0	43.0	3.0	0.0	1.0	0.848938673		6.248304802	3.460391164		0.128080344		0.010285914		0.71057245		585.6677138	13.24243969	5701.64755	5573.244445	1265.690337		0.0	0.0	0.542273665	0.542273665	910.2448887	1327.718715	975.5275181	1393.001345	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR68"	"SUR"	2019.0	135.0	16.0	0.0	4.0	2.508940011		18.60646444	9.50897097		0.079677006	0.259568344	0.20769644	0.055424454	1.758069093	0.12596921	440.4828878	158.2316855	8379.94299	8319.316491	2584.15949		1.23238655	4.496109552	4.771917744	10.50041385	539.8490549	969.533046	583.1167594	1012.800751	0.0	1.60716616	2.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR7"	"SUR"	2019.0	118.0	5.0	0.0	1.0	1.605268228		17.09376908	6.113756174			0.011249264	0.112941323		1.464391562	0.016686063	378.8024505	14.92514237	7726.382752	5051.933663	549.7536271		0.0	0.819288137	3.644853242	4.464141379	1498.048332	1918.031266	1627.813613	2047.796547	2.0	0.965064993	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR73"	"SUR"	2019.0	71.0	3.0	0.0	1.0	1.547624773		8.636257136	6.727464127				0.057448345		0.946467209	0.543709219	361.4044836	33.32189475	4853.660761	4719.978249	1066.976552		0.0	1.587220595	2.507376534	4.094597129	702.1930429	1000.512481	755.2235362	1053.542974	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR74"	"SUR"	2019.0	53.0	4.0	0.0	2.0	0.743610014		6.693280595	3.838454092				0.038222111		0.705387905		561.1279985	35.12359076	4844.832905	4576.360279	633.9644724		0.0	0.0	1.452438368	1.452438368	760.5897145	1110.820066	818.7701887	1169.000541	0.0	0.061666241	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR75"	"SUR"	2019.0	95.0	2.0	0.0	1.0	9.440539392	5.030145647	22.94471253	15.21689587	43.19175405			5.807404454	0.045231866	3.500681616	0.028421754	228.5814186	141.1615449	5097.476946	3843.669579	439.7338679		0.0	3.576034007	8.749297421	12.32533143	670.7489237	972.1609865	706.2477355	1007.659798	0.0	0.448679248	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR77"	"SUR"	2019.0	49.0	0.0	0.0	1.0	0.956756366	1.409551454	10.99270316	2.135616733	14.53787135	0.032980952	0.020826695	0.031522161	0.025970509	0.845456043		184.9690041	290.6459377	3597.624605	3478.285185	600.7709752		1.090836699	0.801709784	0.389712015	2.282258498	440.5909804	666.2778093	473.1002042	698.7870332	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR79"	"SUR"	2019.0	62.0	10.0	0.0	3.0	1.353617501		6.005771397	8.050994213		0.044500132	0.093656371	0.318245444		0.896792749	4.2277E-4	297.1867994	67.89577129	3772.721664	2929.95724	938.4126741		0.0	1.749227383	2.708989848	4.458217231	411.9812927	566.721666	451.0818708	605.8222441	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR80"	"SUR"	2019.0	72.0	0.0	0.0	1.0	2.197724345		13.96846675	4.495089892				0.366516486	0.282841829	1.548366007		568.4088107	3.024870712	7627.537044	7238.613393	1267.991479		0.0	0.87824429	1.264034448	2.142278737	1129.842803	1579.409305	1218.651034	1668.217536	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR82"	"SUR"	2019.0	226.0	11.0	0.0	2.0	2.915781809	2.851026102	29.32548648	14.44840679	46.62491937		0.039750865	0.288431015	0.035885925	2.416497782	0.135216254	282.7459869	229.0369782	9787.019464	9405.242195	1732.225581		0.0	2.514848573	6.66785912	9.182707693	872.5757818	1314.836447	943.9506846	1386.21135	0.0	1.145770455	2.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR83"	"SUR"	2019.0	98.0	7.0	0.0	1.0	12.60818134	8.987248046	17.90050183	32.2530687	59.14081858			6.071518339	0.051996976	5.192650348	1.259797132	52.87357889	142.2833336	2406.147706	2233.069685	190.6876901		0.0	3.215085485	7.868805242	11.08389073	295.7453082	451.3198732	318.6814366	474.2560016	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR84"	"SUR"	2019.0	118.0	2.0	0.0	2.0	3.16567403	3.684090181	23.89756286	6.160865791	33.74251883		0.063925564	0.420632912	0.186051647	2.420393677	0.074308242	212.9025846	453.6860564	5713.846833	5538.202347	757.9154046		0.99133182	0.0	1.840464421	2.831796241	712.2214921	1054.554298	762.2133483	1104.546154	0.0	0.202547392	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR86"	"SUR"	2019.0	58.0	2.0	0.0	1.0	0.810521981		5.974093951	4.899119496			0.029996416	0.018878179	0.070692251	0.690955149		271.1435446	39.84220055	3815.369513	3883.378218	424.4653373		0.0	0.0	1.843577141	1.843577141	578.0494878	890.0286165	605.6068028	917.5859316	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR88"	"SUR"	2019.0	45.0	1.0	0.0	2.0	1.183908168	4.256624911	8.114403428	2.142295317	14.51332366			0.131864581	0.161303493	0.888838806	0.001901285	76.30537886	190.0939731	2240.843804	2159.764714	298.6586357		0.953981995	0.569467458	1.124418757	2.64786821	307.3897134	430.9471826	321.7492396	445.3067088	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR9"	"SUR"	2019.0	157.0	4.0	0.0	1.0	1.149459585		20.34422269	2.793241718				0.078831812		1.056717037	0.013910709	224.9267669	5.457147634	6481.610128	2786.310744	644.6564396		0.0	0.624385852	2.623344062	3.247729914	1267.284156	1712.805932	1382.616072	1828.137848	0.0	2.166268456	5.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR90"	"SUR"	2019.0	119.0	6.0	0.0	2.0	3.190666421		18.71690537	7.95557039		0.035367127	0.051099456	1.012393255	0.041808634	2.001752065	0.048245848	645.0247437	66.51287351	6920.590956	6723.118231	1110.854209		0.0	3.311738847	2.496944783	5.808683631	952.4747812	1443.391088	1026.957193	1517.8735	2.0	2.14567692	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR91"	"SUR"	2019.0	65.0	5.0	0.0	2.0	2.523265504		12.69971551	5.681842656				1.060984148	0.019620447	1.442660833		805.1655081	20.34652108	7613.078032	6220.128334	1537.881657		0.0	0.208566622	2.326478921	2.535045543	1254.045139	1726.696364	1334.394741	1807.045966	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR92"	"SUR"	2019.0	37.0	2.0	0.0	2.0	0.838089371		5.615188517	2.501431427		0.015037202		0.175462298		0.647589874		202.7715616	28.9461574	3517.623787	3502.152913	751.8154987		0.0	0.325854389	2.007866801	2.33372119	509.4227594	779.5037044	531.9993231	802.080268	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR95"	"SUR"	2019.0	134.0	4.0	0.0	1.0	2.511753485		20.65729986	5.94562836			0.036790369	0.712906547	0.023449241	1.615934717		197.9706346	149.4454034	4110.186465	4079.866419	196.9050722		1.333539557	0.981435014	2.095634676	4.410609246	454.7893242	765.3387107	484.7217485	795.271135	0.0	0.255944392	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR96"	"SUR"	2019.0	56.0	6.0	0.0	3.0	0.965101454		7.381875332	5.090970807			0.165711882	0.018712406	0.050538313	0.713467636	0.016671225	584.9578552	28.93791388	5245.142432	5004.789168	1085.834497		0.0	0.0	1.556366154	1.556366154	764.0612634	1090.778596	817.6119866	1144.329319	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR97"	"SUR"	2019.0	51.0	4.0	0.0	1.0	0.914948386		8.763883129	3.017179024				0.05556605		0.858672718		500.4603125	57.7490875	5676.213711	5554.759838	1052.796645		0.0	0.875805723	0.791985646	1.667791368	848.9975644	1225.425278	916.8514106	1293.279124	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR98"	"SUR"	2019.0	80.0	13.0	0.0	2.0	1.187345953		8.702754431	8.174875457			0.124343155	0.015358986	0.031668528	0.923807547	0.092167715	491.4796761	298.726391	5981.61767	4798.402322	2002.458523		0.46878813	0.592556841	3.422451437	4.483796408	704.9155635	983.5616398	780.6302258	1059.276302	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0
"TOR100"	"TOR"	2018.0	41.0	7.0	1.0	2.0	0.886617366		4.803263129	3.148890063		3.4524E-6	0.112237426	0.019817874	0.038249824	0.675376544	0.040932249	1074.551194	477.4463533	7675.352188	7336.183823	1868.892122	0.645878699	0.0	0.0	0.0	0.0	1547.73281	2117.999236	1657.577662	2227.844087	0.0		0.0	0.0	0.0	0.0	0.0	2.0	0.0
"TOR1013"	"TOR"	2018.0	128.0	15.0	5.0	14.0	2.957803496		21.93345524	9.044574264		0.261495866	0.326353949	0.012685622	0.432363853	1.860417487	0.064486729	2439.823608	1279.65024	16017.39612	15175.83225	3884.865016	0.465219379	0.344253351	2.682097402	0.0	3.026350753	1474.05277	2240.850516	1602.08502	2368.882766	0.0	0.015620557	0.0	0.0	0.0	0.0	4.0	2.0	0.0
"TOR1069"	"TOR"	2018.0	48.0	5.0	1.0	1.0	1.079863774		9.491594219	1.917145139			0.02577779	0.003167111	0.208265855	0.792599054	0.050053956	795.7769342	1583.238888	8224.454152	8112.001184	2302.172829		0.0	1.067349399	1.012226894	2.079576293	1117.63974	1615.855259	1217.176311	1715.391831	0.0	0.379786588	0.0	0.0	0.0	0.0	1.0	3.0	0.0
